Origin,Destination,Departure Date,Time,Airline,Price(USD)
WAW,HEL,2024-01-16,11:00 pm  –  6:30 am+1,"LOT, Finnair",$450
WAW,STO,2024-01-16,7:15 pm  –  12:35 pm+1,Finnair,$116
WAW,STO,2024-01-16,7:15 pm  –  7:45 am+1,Finnair,$121
WAW,STO,2024-01-16,7:15 pm  –  11:55 pm,Finnair,$124
WAW,STO,2024-01-16,1:05 pm  –  11:55 pm,Finnair,$129
WAW,STO,2024-01-16,7:15 pm  –  10:25 am+1,Finnair,$129
WAW,STO,2024-01-16,8:10 am  –  9:20 pm,Wizz Air,$135
WAW,STO,2024-01-16,1:05 pm  –  5:30 pm,Finnair,$145
WAW,STO,2024-01-16,1:05 pm  –  8:20 pm,Finnair,$145
WAW,STO,2024-01-16,10:30 am  –  3:00 pm,"LOT, Wizz Air",$154
WAW,STO,2024-01-16,7:15 pm  –  8:20 pm+1,Finnair,$166
WAW,STO,2024-01-16,7:15 pm  –  1:35 pm+1,Finnair,$167
WAW,STO,2024-01-16,7:15 pm  –  4:10 pm+1,Finnair,$169
WAW,STO,2024-01-16,10:55 pm  –  3:05 pm+1,"LOT, Wizz Air",$182
WAW,STO,2024-01-16,3:25 pm  –  8:45 pm,"LOT, Wizz Air",$184
WAW,STO,2024-01-16,11:05 pm  –  7:55 am+1,"LOT, Wizz Air",$187
WAW,OSL,2024-01-16,12:15 pm  –  2:20 pm,Wizz Air,$88
WAW,OSL,2024-01-16,1:05 pm  –  8:10 pm,Finnair,$188
WAW,OSL,2024-01-16,1:25 pm  –  8:20 pm,"LOT, Wizz Air",$192
WAW,OSL,2024-01-16,11:05 pm  –  8:15 am+1,"LOT, Wizz Air",$192
WAW,OSL,2024-01-16,6:50 pm  –  10:05 pm,Scandinavian Airlines,$194
WAW,OSL,2024-01-16,3:20 pm  –  8:20 pm,"LOT, Wizz Air",$208
WAW,OSL,2024-01-16,12:45 pm  –  5:40 pm,KLM,$235
WAW,OSL,2024-01-16,4:50 pm  –  10:35 pm,KLM,$235
WAW,OSL,2024-01-16,10:30 am  –  5:50 pm,"LOT, Norwegian",$253
WAW,OSL,2024-01-16,11:55 am  –  8:40 pm,"Wizz Air, Scandinavian Airlines",$258
WAW,OSL,2024-01-16,7:40 am  –  9:50 am,LOT,$267
WAW,OSL,2024-01-16,4:50 pm  –  10:25 pm,KLM,$276
WAW,OSL,2024-01-16,12:45 pm  –  6:20 pm,KLM,$276
WAW,OSL,2024-01-16,6:05 am  –  11:55 am,KLM,$276
WAW,OSL,2024-01-16,2:35 pm  –  7:50 pm,SWISS,$279
WAW,BRU,2024-01-16,6:25 am  –  8:35 am,Wizz Air,$139
WAW,BRU,2024-01-16,11:55 am  –  3:06 am+1,Multiple airlines,$167
WAW,BRU,2024-01-16,12:45 pm  –  7:08 pm,KLM,$250
WAW,BRU,2024-01-16,5:50 am  –  1:55 pm,"Wizz Air, British Airways",$253
WAW,BRU,2024-01-16,4:50 pm  –  10:20 pm,KLM,$272
WAW,BRU,2024-01-16,5:50 am  –  1:10 pm,"Wizz Air, Brussels Airlines",$281
WAW,BRU,2024-01-16,10:05 am  –  3:10 pm,Scandinavian Airlines,$283
WAW,BRU,2024-01-16,1:35 pm  –  10:30 pm,"Wizz Air, Iberia",$287
WAW,BRU,2024-01-16,11:55 am  –  7:55 pm,"Wizz Air, Brussels Airlines",$292
WAW,BRU,2024-01-16,1:35 pm  –  10:30 pm,"Wizz Air, Vueling",$314
WAW,BRU,2024-01-16,6:05 am  –  10:00 am,KLM,$317
WAW,BRU,2024-01-16,6:05 am  –  2:15 pm,KLM,$317
WAW,BRU,2024-01-16,10:50 am  –  6:05 pm,"LOT, Wizz Air",$318
WAW,BRU,2024-01-16,8:10 am  –  5:00 pm,"Wizz Air, Austrian Airlines",$321
WAW,BRU,2024-01-16,7:35 am  –  1:10 pm,"LOT, Brussels Airlines",$322
WAW,DUB,2024-01-16,5:50 am  –  2:25 pm,"Wizz Air, Aer Lingus",$161
WAW,DUB,2024-01-16,11:55 am  –  8:45 pm,"Wizz Air, Aer Lingus",$178
WAW,DUB,2024-01-16,5:50 am  –  5:45 pm,"Wizz Air, Aer Lingus",$182
WAW,DUB,2024-01-16,11:55 am  –  9:05 pm,"Wizz Air, Aer Lingus",$186
WAW,DUB,2024-01-16,6:55 am  –  2:10 pm,"Wizz Air, Aer Lingus",$200
WAW,DUB,2024-01-16,7:15 pm  –  9:00 am+1,Finnair,$214
WAW,DUB,2024-01-16,10:05 am  –  9:05 pm,"Scandinavian Airlines, Aer Lingus",$219
WAW,DUB,2024-01-16,11:55 am  –  10:05 pm,"Wizz Air, Aer Lingus",$220
WAW,DUB,2024-01-16,5:50 am  –  1:35 pm,"Wizz Air, Aer Lingus",$228
WAW,DUB,2024-01-16,2:45 pm  –  9:00 am+1,"LOT, Vueling",$229
WAW,DUB,2024-01-16,7:05 am  –  9:00 am+1,Multiple airlines,$229
WAW,DUB,2024-01-16,11:55 am  –  8:05 pm,"Wizz Air, Aer Lingus",$232
WAW,DUB,2024-01-16,3:30 pm  –  9:05 pm,"LOT, Aer Lingus",$237
WAW,DUB,2024-01-16,7:35 am  –  9:05 pm,"LOT, Aer Lingus",$237
WAW,DUB,2024-01-16,1:35 pm  –  9:00 am+1,"Wizz Air, Vueling",$243
WAW,LUX,2024-01-16,3:15 pm  –  12:30 pm+1,Sindbad,$75
WAW,LUX,2024-01-16,5:00 pm  –  9:05 pm,LOT,$175
WAW,LUX,2024-01-16,7:20 am  –  9:05 pm,LOT,$176
WAW,LUX,2024-01-16,7:20 am  –  11:25 am,LOT,$192
WAW,LUX,2024-01-16,5:20 pm  –  10:35 pm,LOT,$193
WAW,LUX,2024-01-16,7:20 am  –  10:35 pm,LOT,$193
WAW,LUX,2024-01-16,6:05 am  –  4:40 pm,"Wizz Air, Wizz Air Malta",$202
WAW,LUX,2024-01-16,8:00 am  –  10:20 pm,"LOT, Luxair",$231
WAW,LUX,2024-01-16,8:30 am  –  4:40 pm,"LOT, Wizz Air Malta",$247
WAW,LUX,2024-01-16,2:35 pm  –  6:45 pm,SWISS,$252
WAW,LUX,2024-01-16,9:15 am  –  10:25 pm,"LOT, Luxair",$252
WAW,LUX,2024-01-16,12:45 pm  –  10:20 pm,"Wizz Air, Luxair",$277
WAW,LUX,2024-01-16,7:20 am  –  11:25 am,"LOT, Luxair",$283
WAW,LUX,2024-01-16,12:45 pm  –  10:20 pm,"Wizz Air, Scandinavian Airlines",$289
WAW,LUX,2024-01-16,7:00 pm  –  10:10 am+1,Lufthansa,$294
WAW,AMS,2024-01-16,11:55 am  –  8:35 pm,"Wizz Air, easyJet",$153
WAW,AMS,2024-01-16,11:55 am  –  5:20 pm,"Wizz Air, easyJet",$156
WAW,AMS,2024-01-16,5:50 am  –  3:10 pm,"Wizz Air, easyJet",$158
WAW,AMS,2024-01-16,11:55 am  –  8:40 pm,"Wizz Air, easyJet",$160
WAW,AMS,2024-01-16,12:50 pm  –  8:35 pm,"British Airways, easyJet",$196
WAW,AMS,2024-01-16,12:50 pm  –  8:40 pm,"British Airways, easyJet",$199
WAW,AMS,2024-01-16,12:50 pm  –  10:15 pm,"British Airways, easyJet",$212
WAW,AMS,2024-01-16,6:10 am  –  2:20 pm,"Wizz Air, easyJet",$233
WAW,AMS,2024-01-16,12:45 pm  –  4:50 pm,"Wizz Air, Scandinavian Airlines",$242
WAW,AMS,2024-01-16,10:05 am  –  2:15 pm,Scandinavian Airlines,$250
WAW,AMS,2024-01-16,10:05 am  –  4:50 pm,Scandinavian Airlines,$250
WAW,AMS,2024-01-16,7:50 am  –  5:20 pm,"British Airways, easyJet",$275
WAW,AMS,2024-01-16,8:15 pm  –  10:30 pm,LOT,$280
WAW,AMS,2024-01-16,7:20 am  –  9:40 am,LOT,$280
WAW,AMS,2024-01-16,12:50 pm  –  8:10 pm,British Airways,$297
WAW,VIE,2024-01-16,5:50 am  –  10:35 pm,"Wizz Air, Wizz Air Malta",$154
WAW,VIE,2024-01-16,11:55 am  –  10:35 pm,"Wizz Air, Wizz Air Malta",$170
WAW,VIE,2024-01-16,5:20 pm  –  6:45 pm,LOT,$224
WAW,VIE,2024-01-16,7:20 am  –  8:45 am,LOT,$224
WAW,VIE,2024-01-16,7:25 pm  –  8:45 pm,Austrian Airlines,$225
WAW,VIE,2024-01-16,10:10 am  –  11:30 am,Austrian Airlines,$225
WAW,VIE,2024-01-16,6:50 am  –  8:10 am,Austrian Airlines,$225
WAW,VIE,2024-01-16,8:15 pm  –  11:50 am+1,"LOT, Wizz Air Malta",$225
WAW,VIE,2024-01-16,7:45 pm  –  10:30 am+1,British Airways,$248
WAW,VIE,2024-01-16,9:45 am  –  2:05 pm,SWISS,$267
WAW,VIE,2024-01-16,2:35 pm  –  7:10 pm,SWISS,$272
WAW,VIE,2024-01-16,12:50 pm  –  10:00 pm,British Airways,$272
WAW,VIE,2024-01-16,6:05 am  –  9:45 am,Lufthansa,$274
WAW,VIE,2024-01-16,2:35 pm  –  8:45 pm,SWISS,$281
WAW,VIE,2024-01-16,9:45 am  –  4:25 pm,SWISS,$281
WAW,FRA,2024-01-16,4:45 pm  –  2:30 pm+1,FlixBus,$56
WAW,FRA,2024-01-16,7:15 pm  –  9:25 am+1,Finnair,$214
WAW,FRA,2024-01-16,8:40 pm  –  10:40 pm,LOT,$263
WAW,FRA,2024-01-16,5:00 pm  –  7:05 pm,LOT,$263
WAW,FRA,2024-01-16,7:50 am  –  2:05 pm,British Airways,$274
WAW,FRA,2024-01-16,7:45 pm  –  9:40 am+1,British Airways,$275
WAW,FRA,2024-01-16,1:05 pm  –  6:35 pm,Finnair,$290
WAW,FRA,2024-01-16,2:45 pm  –  4:40 pm,Lufthansa,$297
WAW,FRA,2024-01-16,7:00 pm  –  8:55 pm,Lufthansa,$297
WAW,FRA,2024-01-16,6:05 am  –  12:05 pm,Lufthansa,$299
WAW,FRA,2024-01-16,12:45 pm  –  5:15 pm,KLM,$301
WAW,FRA,2024-01-16,4:50 pm  –  10:25 pm,KLM,$301
WAW,FRA,2024-01-16,12:45 pm  –  10:25 pm,KLM,$301
WAW,FRA,2024-01-16,6:55 am  –  8:50 am,Lufthansa,$307
WAW,FRA,2024-01-16,7:45 am  –  9:45 am,LOT,$308
WAW,BUD,2024-01-16,8:10 am  –  9:30 am,Wizz Air,$58
WAW,BUD,2024-01-16,12:50 pm  –  7:35 pm,Wizz Air,$139
WAW,BUD,2024-01-16,5:50 am  –  12:05 pm,Wizz Air,$147
WAW,BUD,2024-01-16,12:50 pm  –  8:30 pm,"Wizz Air, easyJet",$159
WAW,BUD,2024-01-16,11:55 am  –  11:25 pm,Wizz Air,$163
WAW,BUD,2024-01-16,5:30 pm  –  12:20 am+1,Wizz Air,$172
WAW,BUD,2024-01-16,6:30 am  –  3:20 pm,Wizz Air,$184
WAW,BUD,2024-01-16,10:05 am  –  11:20 pm,"Scandinavian Airlines, Wizz Air",$188
WAW,BUD,2024-01-16,8:15 pm  –  12:05 pm+1,"LOT, Wizz Air",$194
WAW,BUD,2024-01-16,3:50 pm  –  5:10 pm,LOT,$196
WAW,BUD,2024-01-16,10:50 am  –  12:10 pm,LOT,$196
WAW,BUD,2024-01-16,7:45 am  –  9:05 am,LOT,$196
WAW,BUD,2024-01-16,3:50 pm  –  11:20 pm,Wizz Air,$203
WAW,BUD,2024-01-16,1:35 pm  –  11:30 pm,Wizz Air,$227
WAW,BUD,2024-01-16,7:05 am  –  10:45 pm+1,"Wizz Air, ITA Airways",$228
WAW,BTS,2024-01-16,1:15 am  –  1:45 pm,"FlixBus, Regiojet",$53
WAW,BTS,2024-01-16,6:25 am  –  6:35 pm,Wizz Air,$299
WAW,BTS,2024-01-16,7:20 am  –  6:35 pm,Multiple airlines,$507
WAW,BTS,2024-01-16,6:50 am  –  6:35 pm,Multiple airlines,$507
WAW,BTS,2024-01-16,6:50 am  –  6:35 pm,"Austrian Airlines, Wizz Air",$525
WAW,BTS,2024-01-16,6:05 am  –  6:35 pm,"Lufthansa, Wizz Air",$604
WAW,BTS,2024-01-16,7:20 am  –  6:35 pm,Multiple airlines,$621
WAW,BTS,2024-01-16,6:05 am  –  6:35 pm,Multiple airlines,$656
WAW,BTS,2024-01-16,7:45 am  –  6:35 pm,Multiple airlines,$732
WAW,BTS,2024-01-16,7:45 am  –  6:35 pm,"Lufthansa, Wizz Air","$1,143"
WAW,ZRH,2024-01-16,10:05 pm  –  9:10 pm+1,FlixBus,$60
WAW,ZRH,2024-01-16,2:35 pm  –  4:35 pm,SWISS,$93
WAW,ZRH,2024-01-16,9:45 am  –  11:40 am,SWISS,$151
WAW,ZRH,2024-01-16,5:00 pm  –  7:05 pm,LOT,$177
WAW,ZRH,2024-01-16,6:05 am  –  10:10 am,Lufthansa,$198
WAW,ZRH,2024-01-16,1:25 pm  –  7:35 pm,Lufthansa,$198
WAW,ZRH,2024-01-16,6:05 am  –  12:55 pm,Lufthansa,$205
WAW,ZRH,2024-01-16,10:10 am  –  2:20 pm,Austrian Airlines,$207
WAW,ZRH,2024-01-16,6:50 am  –  11:10 am,Austrian Airlines,$207
WAW,ZRH,2024-01-16,10:10 am  –  4:25 pm,Austrian Airlines,$207
WAW,ZRH,2024-01-16,6:50 am  –  2:20 pm,Austrian Airlines,$212
WAW,ZRH,2024-01-16,10:10 am  –  6:40 pm,Austrian Airlines,$212
WAW,ZRH,2024-01-16,6:50 am  –  4:25 pm,Austrian Airlines,$212
WAW,ZRH,2024-01-16,10:10 am  –  7:50 pm,Austrian Airlines,$212
WAW,ZRH,2024-01-16,10:10 am  –  9:40 pm,Austrian Airlines,$212
WAW,ATH,2024-01-16,6:15 pm  –  9:45 pm,Aegean Airlines,$140
WAW,ATH,2024-01-16,3:15 pm  –  6:45 pm,Sky Express,$142
WAW,ATH,2024-01-16,5:50 am  –  6:45 pm,"Wizz Air, Sky Express",$184
WAW,ATH,2024-01-16,4:55 pm  –  11:10 pm,"LOT, Wizz Air",$191
WAW,ATH,2024-01-16,2:45 pm  –  10:25 pm,Aegean Airlines,$197
WAW,ATH,2024-01-16,11:55 am  –  8:40 am+1,"Wizz Air, Pegasus Airlines",$202
WAW,ATH,2024-01-16,1:30 pm  –  11:10 pm,"LOT, Wizz Air",$205
WAW,ATH,2024-01-16,6:05 am  –  2:35 pm,Aegean Airlines,$232
WAW,ATH,2024-01-16,6:05 am  –  1:35 pm,"Wizz Air, Volotea",$233
WAW,ATH,2024-01-16,6:05 am  –  9:30 pm,"Wizz Air, Volotea",$233
WAW,ATH,2024-01-16,2:45 pm  –  3:10 pm+1,Aegean Airlines,$238
WAW,ATH,2024-01-16,8:10 am  –  8:40 am+1,"Wizz Air, Pegasus Airlines",$238
WAW,ATH,2024-01-16,6:05 am  –  12:05 pm,Aegean Airlines,$239
WAW,ATH,2024-01-16,7:35 am  –  6:45 pm,"LOT, Sky Express",$257
WAW,ATH,2024-01-16,12:50 pm  –  11:15 pm,British Airways,$265
WAW,MLA,2024-01-16,6:30 am  –  9:35 am,Wizz Air,$110
WAW,MLA,2024-01-16,5:50 am  –  4:10 pm,"Wizz Air, Air Malta",$150
WAW,MLA,2024-01-16,7:20 am  –  2:40 pm,"LOT, Air Malta",$174
WAW,MLA,2024-01-16,7:20 am  –  9:10 pm,"LOT, Air Malta",$174
WAW,MLA,2024-01-16,8:40 pm  –  2:40 pm+1,"LOT, Air Malta",$175
WAW,MLA,2024-01-16,8:40 pm  –  9:10 pm+1,"LOT, Air Malta",$175
WAW,MLA,2024-01-16,5:30 pm  –  10:30 pm,"Wizz Air, Air Malta",$180
WAW,MLA,2024-01-16,11:55 am  –  12:40 am+1,"Wizz Air, Air Malta",$182
WAW,MLA,2024-01-16,2:35 pm  –  8:00 pm,"SWISS, Air Malta",$186
WAW,MLA,2024-01-16,5:00 pm  –  2:40 pm+1,"LOT, Air Malta",$197
WAW,MLA,2024-01-16,1:30 pm  –  8:55 pm,"LOT, Wizz Air",$205
WAW,MLA,2024-01-16,6:05 am  –  11:30 am,"Wizz Air, Air Malta",$210
WAW,MLA,2024-01-16,10:05 am  –  12:40 am+1,"Scandinavian Airlines, Air Malta",$215
WAW,MLA,2024-01-16,7:20 am  –  12:50 pm,"LOT, Air Malta",$222
WAW,MLA,2024-01-16,8:30 am  –  10:30 pm,"LOT, Air Malta",$250
WAW,LIS,2024-01-16,1:25 pm  –  4:45 pm,Wizz Air,$129
WAW,LIS,2024-01-16,8:10 am  –  10:10 pm,"Wizz Air, TAP AIR PORTUGAL",$176
WAW,LIS,2024-01-16,3:50 pm  –  10:10 pm,"Wizz Air, TAP AIR PORTUGAL",$181
WAW,LIS,2024-01-16,7:05 am  –  4:05 pm,"Wizz Air, Iberia",$186
WAW,LIS,2024-01-16,6:00 pm  –  8:15 am+1,"Wizz Air, TAP AIR PORTUGAL",$189
WAW,LIS,2024-01-16,3:50 pm  –  6:50 am+1,"Wizz Air, Air Europa",$193
WAW,LIS,2024-01-16,2:05 pm  –  2:30 pm+1,"Wizz Air, FlixBus",$198
WAW,LIS,2024-01-16,5:50 am  –  7:15 pm,"Wizz Air, TAP AIR PORTUGAL",$199
WAW,LIS,2024-01-16,6:10 am  –  3:15 pm,"Wizz Air, Air Europa",$214
WAW,LIS,2024-01-16,6:10 am  –  7:10 pm,"Wizz Air, Air Europa",$217
WAW,LIS,2024-01-16,5:50 am  –  4:25 pm,"Wizz Air, TAP AIR PORTUGAL",$220
WAW,LIS,2024-01-16,12:45 pm  –  9:15 pm,"Wizz Air, TAP AIR PORTUGAL",$228
WAW,LIS,2024-01-16,5:30 pm  –  7:45 am+1,Multiple airlines,$231
WAW,LIS,2024-01-16,7:45 pm  –  8:40 am+1,"British Airways, TAP AIR PORTUGAL",$236
WAW,LIS,2024-01-16,2:35 pm  –  8:05 pm,"SWISS, TAP AIR PORTUGAL",$238
WAW,LJU,2024-01-16,7:45 pm  –  4:10 pm+1,British Airways,$223
WAW,LJU,2024-01-16,2:50 pm  –  4:30 pm,LOT,$232
WAW,LJU,2024-01-16,5:00 pm  –  2:20 pm+1,"LOT, SWISS",$241
WAW,LJU,2024-01-16,8:10 am  –  8:55 am+1,"Wizz Air, Air Serbia",$253
WAW,LJU,2024-01-16,7:40 am  –  2:10 pm,"LOT, SWISS",$254
WAW,LJU,2024-01-16,12:50 pm  –  4:10 pm+1,British Airways,$255
WAW,LJU,2024-01-16,8:10 am  –  7:50 pm,"Wizz Air, Air Serbia",$263
